0,92.1258
1,92.2233
2,92.3202
3,92.4167
4,92.5126
5,92.608
6,92.7028
7,92.7972
8,92.891
9,92.9843
10,93.0771
11,93.1694
12,93.2612
13,93.3525
14,93.4432
15,93.5335
16,93.6232
17,93.7125
18,93.8012
19,93.8894
20,93.9772
21,94.0644
22,94.1511
23,94.2373
24,94.3231
25,94.4083
26,94.493
27,94.5773
28,94.661
29,94.7443
30,94.827
31,94.9093
32,94.9911
33,95.0724
34,95.1532
35,95.2335
36,95.3133
37,95.3927
38,95.4716
39,95.55
40,95.6279
41,95.7053
42,95.7822
43,95.8587
44,95.9347
45,96.0102
46,96.0853
47,96.1598
48,96.2339
49,96.3076
50,96.3807
51,96.4534
52,96.5256
53,96.5974
54,96.6687
55,96.7395
56,96.8098
57,96.8797
58,96.9492
59,97.0182
60,97.0867
61,97.1547
62,97.2223
63,97.2895
64,97.3562
65,97.4224
66,97.4882
67,97.5535
68,97.6184
69,97.6828
70,97.7468
71,97.8103
72,97.8734
73,97.9361
74,97.9983
75,98.06
76,98.1213
77,98.1822
78,98.2426
79,98.3026
80,98.3622
81,98.4213
82,98.4799
83,98.5382
84,98.596
85,98.6534
86,98.7103
87,98.7668
88,98.8229
89,98.8785
90,98.9338
91,98.9886
92,99.0429
93,99.0969
94,99.1504
95,99.2035
96,99.2562
97,99.3084
98,99.3603
99,99.4117
100,99.4627
101,99.5132
102,99.5634
103,99.6131
104,99.6625
105,99.7114
106,99.7599
107,99.808
108,99.8557
109,99.903
110,99.9498
111,99.9963
112,100.042
113,100.088
114,100.133
115,100.178
116,100.223
117,100.267
118,100.31
119,100.353
120,100.396
121,100.439
122,100.481
123,100.522
124,100.564
125,100.605
126,100.645
127,100.685
128,100.725
129,100.764
130,100.803
131,100.842
132,100.88
133,100.917
134,100.955
135,100.992
136,101.028
137,101.065
138,101.1
139,101.136
140,101.171
141,101.206
142,101.24
143,101.274
144,101.308
145,101.341
146,101.374
147,101.406
148,101.438
149,101.47
150,101.501
151,101.532
152,101.563
153,101.593
154,101.623
155,101.652
156,101.682
157,101.71
158,101.739
159,101.767
160,101.794
161,101.822
162,101.849
163,101.875
164,101.902
165,101.928
166,101.953
167,101.978
168,102.003
169,102.028
170,102.052
171,102.076
172,102.099
173,102.122
174,102.145
175,102.167
176,102.189
177,102.211
178,102.233
179,102.254
180,102.274
181,102.295
182,102.315
183,102.334
184,102.354
185,102.373
186,102.391
187,102.41
188,102.428
189,102.445
190,102.463
191,102.48
192,102.496
193,102.513
194,102.529
195,102.544
196,102.56
197,102.575
198,102.589
199,102.604
200,102.618
201,102.631
202,102.645
203,102.658
204,102.671
205,102.683
206,102.695
207,102.707
208,102.718
209,102.73
210,102.74
211,102.751
212,102.761
213,102.771
214,102.781
215,102.79
216,102.799
217,102.808
218,102.816
219,102.824
220,102.832
221,102.839
222,102.846
223,102.853
224,102.86
225,102.866
226,102.872
227,102.877
228,102.883
229,102.888
230,102.892
231,102.897
232,102.901
233,102.905
234,102.908
235,102.912
236,102.915
237,102.917
238,102.92
239,102.922
240,102.923
241,102.925
242,102.926
243,102.927
244,102.928
245,102.928
246,102.928
247,102.928
248,102.927
249,102.927
250,102.925
251,102.924
252,102.922
253,102.921
254,102.918
255,102.916
256,102.913
257,102.91
258,102.907
259,102.903
260,102.899
261,102.895
262,102.891
263,102.886
264,102.881
265,102.876
266,102.871
267,102.865
268,102.859
269,102.853
270,102.846
271,102.839
272,102.832
273,102.825
274,102.817
275,102.809
276,102.801
277,102.793
278,102.784
279,102.775
280,102.766
281,102.757
282,102.747
283,102.737
284,102.727
285,102.717
286,102.706
287,102.695
288,102.684
289,102.673
290,102.661
291,102.649
292,102.637
293,102.624
294,102.612
295,102.599
296,102.586
297,102.572
298,102.558
299,102.545
300,102.53
301,102.516
302,102.501
303,102.487
304,102.471
305,102.456
306,102.441
307,102.425
308,102.409
309,102.392
310,102.376
311,102.359
312,102.342
313,102.325
314,102.307
315,102.29
316,102.272
317,102.254
318,102.235
319,102.217
320,102.198
321,102.179
322,102.16
323,102.14
324,102.12
325,102.1
326,102.08
327,102.06
328,102.039
329,102.018
330,101.997
331,101.976
332,101.954
333,101.933
334,101.911
335,101.889
336,101.866
337,101.844
338,101.821
339,101.798
340,101.775
341,101.751
342,101.728
343,101.704
344,101.68
345,101.655
346,101.631
347,101.606
348,101.581
349,101.556
350,101.531
351,101.505
352,101.48
353,101.454
354,101.428
355,101.401
356,101.375
357,101.348
358,101.321
359,101.294
360,101.267
361,101.239
362,101.211
363,101.183
364,101.155
365,101.127
366,101.098
367,101.07
368,101.041
369,101.012
370,100.982
371,100.953
372,100.923
373,100.893
374,100.863
375,100.833
376,100.803
377,100.772
378,100.741
379,100.71
380,100.679
381,100.648
382,100.616
383,100.585
384,100.553
385,100.521
386,100.488
387,100.456
388,100.423
389,100.39
390,100.357
391,100.324
392,100.291
393,100.257
394,100.224
395,100.19
396,100.156
397,100.122
398,100.087
399,100.053
400,100.018
401,99.983
402,99.948
403,99.9127
404,99.8773
405,99.8417
406,99.806
407,99.77
408,99.7339
409,99.6977
410,99.6613
411,99.6247
412,99.5879
413,99.551
414,99.5139
415,99.4767
416,99.4393
417,99.4017
418,99.364
419,99.3261
420,99.2881
421,99.2499
422,99.2115
423,99.173
424,99.1343
425,99.0955
426,99.0565
427,99.0174
428,98.9781
429,98.9386
430,98.899
431,98.8593
432,98.8194
433,98.7793
434,98.7391
435,98.6987
436,98.6582
437,98.6176
438,98.5767
439,98.5358
440,98.4947
441,98.4534
442,98.412
443,98.3705
444,98.3288
445,98.287
446,98.245
447,98.2029
448,98.1607
449,98.1183
450,98.0757
451,98.033
452,97.9902
453,97.9473
454,97.9042
455,97.8609
456,97.8175
457,97.774
458,97.7304
459,97.6866
460,97.6427
461,97.5986
462,97.5544
463,97.5101
464,97.4657
465,97.4211
466,97.3764
467,97.3315
468,97.2865
469,97.2414
470,97.1962
471,97.1508
472,97.1053
473,97.0597
474,97.0139
475,96.9681
476,96.9221
477,96.8759
478,96.8297
479,96.7833
480,96.7368
481,96.6902
482,96.6434
483,96.5965
484,96.5496
485,96.5024
486,96.4552
487,96.4079
488,96.3604
489,96.3128
490,96.2651
491,96.2172
492,96.1693
493,96.1212
494,96.0731
495,96.0248
496,95.9764
497,95.9278
498,95.8792
499,95.8305
500,95.7816
501,95.7326
502,95.6835
503,95.6343
504,95.585
505,95.5356
506,95.4861
507,95.4365
508,95.3867
509,95.3369
510,95.2869
511,95.2368
512,95.1867
513,95.1364
514,95.086
515,95.0355
516,94.9849
517,94.9342
518,94.8834
519,94.8325
520,94.7815
521,94.7304
522,94.6792
523,94.6279
524,94.5765
525,94.525
526,94.4734
527,94.4217
528,94.3699
529,94.318
530,94.266
531,94.2139
532,94.1617
533,94.1094
534,94.057
535,94.0046
536,93.952
537,93.8993
538,93.8466
539,93.7937
540,93.7408
541,93.6878
542,93.6347
543,93.5814
544,93.5281
545,93.4748
546,93.4213
547,93.3677
548,93.3141
549,93.2603
550,93.2065
551,93.1526
552,93.0986
553,93.0445
554,92.9903
555,92.9361
556,92.8817
557,92.8273
558,92.7728
559,92.7182
560,92.6635
561,92.6088
562,92.554
563,92.499
564,92.4441
565,92.389
566,92.3338
567,92.2786
568,92.2233
569,92.1679
570,92.1124
571,92.0569
572,92.0013
573,91.9456
574,91.8898
575,91.834
576,91.7781
577,91.7221
578,91.666
579,91.6099
580,91.5537
581,91.4974
582,91.441
583,91.3846
584,91.3281
585,91.2716
586,91.2149
587,91.1582
588,91.1015
589,91.0446
590,90.9877
591,90.9307
592,90.8737
593,90.8166
594,90.7594
595,90.7022
596,90.6449
597,90.5875
598,90.5301
599,90.4726
600,90.415
601,90.3574
602,90.2997
603,90.2419
604,90.1841
605,90.1263
606,90.0683
607,90.0103
608,89.9523
609,89.8942
610,89.836
611,89.7778
612,89.7195
613,89.6611
614,89.6027
615,89.5443
616,89.4858
617,89.4272
618,89.3686
619,89.3099
620,89.2511
621,89.1923
622,89.1335
623,89.0746
624,89.0157
625,88.9567
626,88.8976
627,88.8385
628,88.7793
629,88.7201
630,88.6609
631,88.6016
632,88.5422
633,88.4828
634,88.4233
635,88.3638
636,88.3043
637,88.2447
638,88.185
639,88.1253
640,88.0656
641,88.0058
642,87.946
643,87.8861
644,87.8262
645,87.7662
646,87.7062
647,87.6461
648,87.586
649,87.5259
650,87.4657
651,87.4055
652,87.3452
653,87.2849
654,87.2246
655,87.1642
656,87.1038
657,87.0433
658,86.9828
659,86.9222
660,86.8617
661,86.801
662,86.7404
663,86.6797
664,86.619
665,86.5582
666,86.4974
667,86.4366
668,86.3757
669,86.3148
670,86.2538
671,86.1928
672,86.1318
673,86.0708
674,86.0097
675,85.9486
676,85.8875
677,85.8263
678,85.7651
679,85.7038
680,85.6426
681,85.5813
682,85.52
683,85.4586
684,85.3972
685,85.3358
686,85.2744
687,85.2129
688,85.1514
689,85.0899
690,85.0283
691,84.9667
692,84.9051
693,84.8435
694,84.7818
695,84.7202
696,84.6585
697,84.5967
698,84.535
699,84.4732
700,84.4114
701,84.3496
702,84.2877
703,84.2259
704,84.164
705,84.1021
706,84.0401
707,83.9782
708,83.9162
709,83.8542
710,83.7922
711,83.7301
712,83.6681
713,83.606
714,83.5439
715,83.4818
716,83.4197
717,83.3575
718,83.2954
719,83.2332
720,83.171
721,83.1088
722,83.0466
723,82.9843
724,82.9221
725,82.8598
726,82.7975
727,82.7352
728,82.6729
729,82.6106
730,82.5482
731,82.4859
732,82.4235
733,82.3612
734,82.2988
735,82.2364
736,82.174
737,82.1115
738,82.0491
739,81.9867
740,81.9242
741,81.8618
742,81.7993
743,81.7368
744,81.6743
745,81.6118
746,81.5493
747,81.4868
748,81.4243
749,81.3618
750,81.2992
751,81.2367
752,81.1742
753,81.1116
754,81.0491
755,80.9865
756,80.9239
757,80.8614
758,80.7988
759,80.7362
760,80.6737
761,80.6111
762,80.5485
763,80.4859
764,80.4233
765,80.3607
766,80.2981
767,80.2355
768,80.1729
769,80.1103
770,80.0477
771,79.9852
772,79.9226
773,79.86
774,79.7974
775,79.7348
776,79.6722
777,79.6096
778,79.547
779,79.4844
780,79.4218
781,79.3593
782,79.2967
783,79.2341
784,79.1715
785,79.109
786,79.0464
787,78.9838
788,78.9213
789,78.8587
790,78.7962
791,78.7337
792,78.6711
793,78.6086
794,78.5461
795,78.4836
796,78.4211
797,78.3586
798,78.2961
799,78.2336
800,78.1711
801,78.1087
802,78.0462
803,77.9838
804,77.9213
805,77.8589
806,77.7965
807,77.7341
808,77.6717
809,77.6093
810,77.5469
811,77.4846
812,77.4222
813,77.3599
814,77.2975
815,77.2352
816,77.1729
817,77.1106
818,77.0483
819,76.9861
820,76.9238
821,76.8616
822,76.7994
823,76.7372
824,76.675
825,76.6128
826,76.5506
827,76.4885
828,76.4263
829,76.3642
830,76.3021
831,76.24
832,76.178
833,76.1159
